food,expenses,label
693,1573,중위
699,1257,하위
627,1960,중위
616,1142,하위
594,1336,중위
549,2379,최상위
756,1675,중위
578,2692,최상위
522,1245,중위
798,1128,극빈층
589,1983,상위
548,1111,중위
649,1105,하위
633,1389,중위
582,2448,최상위
703,1522,중위
691,1798,중위
794,2135,중위
751,2638,상위
708,1984,중위
516,1371,중위
669,1873,중위
751,2745,상위
549,2413,최상위
573,1364,중위
545,1820,상위
616,2614,최상위
558,1403,중위
790,1547,하위
707,1208,하위
743,1444,하위
691,2232,중위
601,2644,최상위
615,2919,최상위
539,1814,상위
652,1462,중위
540,2585,최상위
768,2556,중위
568,1376,중위
751,2521,상위
512,1297,중위
701,2811,최상위
598,1005,하위
766,2278,중위
555,2764,최상위
608,2335,상위
570,1655,중위
789,2847,상위
635,2458,상위
660,1918,중위
579,1386,중위
732,1326,하위
583,1064,하위
544,1252,중위
728,1008,극빈층
606,1812,중위
547,1747,중위
612,2163,상위
760,2724,상위
509,1140,중위
585,2848,최상위
630,2037,중위
595,2611,최상위
630,2916,최상위
777,1567,중위
734,2184,중위
690,2071,중위
722,1545,중위
596,1068,하위
712,1042,하위
534,1673,중위
748,1799,중위
649,2543,상위
608,2492,최상위
747,2414,중위
587,2731,최상위
600,2054,상위
727,2440,상위
613,2238,상위
525,2399,최상위
510,1041,중위
685,2867,최상위
696,1569,중위
669,1377,중위
769,1218,하위
626,1668,중위
759,2197,중위
589,2373,최상위
578,1878,중위
732,2950,최상위
513,1671,중위
512,2296,최상위
538,1878,상위
701,1375,하위
776,2862,상위
557,2484,최상위
533,1012,하위
770,1019,극빈층
513,2547,최상위
760,1198,하위
755,1737,중위
700,2287,중위
723,1142,하위
583,2046,상위
689,2127,중위
600,1045,하위
562,2678,최상위
640,1465,중위
582,2197,상위
662,2822,최상위
639,1650,중위
597,1627,중위
616,1806,중위
640,2587,최상위
528,2569,최상위
674,1180,하위
695,2299,중위
558,1273,중위
558,2552,최상위
702,1032,하위
529,2526,최상위
757,2861,상위
721,2359,중위
741,1206,하위
554,2283,최상위
798,2506,중위
516,2809,최상위
607,2994,최상위
713,2025,중위
793,1896,중위
541,2101,상위
613,2365,상위
567,2430,최상위
552,1883,상위
595,1486,중위
500,1589,중위
598,1630,중위
598,2722,최상위
573,2228,상위
527,1598,중위
669,2416,상위
638,2088,중위
747,1363,하위
629,2015,중위
537,1719,중위
689,2856,최상위
737,1661,중위
685,1668,중위
510,2559,최상위
547,2717,최상위
513,1638,중위
611,2605,최상위
648,2411,상위
786,1661,중위
579,1329,중위
528,2024,상위
560,2232,상위
517,2900,최상위
576,1403,중위
665,2113,중위
786,2968,상위
578,1758,중위
760,1170,하위
689,2837,최상위
580,2526,최상위
533,1744,중위
656,2499,상위
753,1655,중위
564,1485,중위
790,1411,하위
787,1114,극빈층
782,1931,중위
725,1944,중위
724,2493,상위
660,1216,하위
686,1654,중위
668,2246,상위
596,2987,최상위
704,2491,상위
712,1623,중위
640,2086,중위
581,1031,하위
713,1442,중위
734,1250,하위
723,1519,중위
674,1900,중위
546,1242,중위
703,2069,중위
601,1770,중위
584,2043,상위
660,2919,최상위
546,1112,중위
774,1498,하위
557,1417,중위
617,1087,하위
607,1859,중위
692,2987,최상위
546,1980,상위
655,2097,중위
650,2800,최상위
628,1329,중위
608,1750,중위
599,2527,최상위
647,2684,최상위
529,2594,최상위
729,1292,하위
735,2258,중위
756,2368,중위
763,1571,중위
587,1576,중위
687,1203,하위
636,2968,최상위
621,1941,중위
546,2322,최상위
765,2320,중위
543,2429,최상위
633,2581,최상위
645,1917,중위
673,2926,최상위
712,2600,상위
705,2270,중위
696,1723,중위
611,2816,최상위
614,2119,상위
796,2828,상위
577,1415,중위
792,1723,중위
688,2039,중위
710,1509,중위
662,1965,중위
517,2068,최상위
759,1353,하위
715,2190,중위
727,2179,중위
776,2056,중위
739,2572,상위
649,1148,하위
524,2323,최상위
546,1947,상위
672,1925,중위
757,2327,중위
524,1927,상위
523,2370,최상위
567,1459,중위
515,2071,최상위
698,2468,상위
800,1864,중위
523,2472,최상위
628,1934,중위
600,1583,중위
680,1382,중위
596,2652,최상위
533,1133,중위
558,1202,중위
608,2837,최상위
617,1671,중위
509,2419,최상위
781,2308,중위
634,1789,중위
678,2438,상위
567,1526,중위
786,1176,하위
557,2803,최상위
796,2771,상위
569,2820,최상위
547,2546,최상위
503,1972,상위
539,2865,최상위
628,1314,중위
731,2652,상위
743,2756,상위
764,2736,상위
556,1145,중위
709,1433,중위
617,2144,상위
514,2732,최상위
668,1658,중위
706,2755,상위
769,1055,극빈층
620,1363,중위
681,2185,중위
781,2373,중위
607,1844,중위
572,2125,상위
646,2975,최상위
579,1493,중위
556,2506,최상위
735,1893,중위
507,1656,중위
684,2806,최상위
662,1948,중위
511,2151,최상위
653,1310,중위
710,1775,중위
735,2666,상위
710,2360,중위
684,1262,하위
732,2175,중위
652,2614,최상위
685,2246,중위
795,2402,중위
678,1480,중위
595,2210,상위
795,1963,중위
621,1000,하위
728,1080,하위
507,1428,중위
679,2142,중위
547,1119,중위
674,1896,중위
568,2484,최상위
672,1362,중위
663,2946,최상위
775,1355,하위
641,2284,상위
546,2751,최상위
751,1783,중위
689,1924,중위
768,2293,중위
620,1041,하위
648,1278,하위
567,1239,중위
705,1509,중위
525,1809,상위
570,1497,중위
733,1079,하위
749,2015,중위
550,1625,중위
702,1839,중위
521,1003,하위
669,1307,하위
745,2208,중위
540,1485,중위
652,2337,상위
683,1542,중위
562,1347,중위
619,1208,하위
649,2199,상위
761,1798,중위
644,2352,상위
708,1896,중위
552,2047,상위
794,1133,극빈층
601,1275,중위
581,2146,상위
691,2973,최상위
731,2002,중위
766,1705,중위
784,1445,하위
630,2683,최상위
793,1562,하위
776,2842,상위
749,1315,하위
597,2647,최상위
581,1880,중위
800,2966,상위
669,2973,최상위
753,1824,중위
766,2845,상위
522,1299,중위
659,1225,하위
542,1493,중위
789,2125,중위
579,2653,최상위
634,2698,최상위
695,2979,최상위
617,1669,중위
544,2218,최상위
702,1653,중위
546,1328,중위
782,2443,중위
674,1738,중위
683,1703,중위
764,2307,중위
735,2936,상위
746,1525,중위
630,2024,중위
738,1564,중위
596,2247,상위
641,1428,중위
597,2950,최상위
758,2541,상위
659,1256,하위
640,2568,최상위
651,2997,최상위
519,1045,중위
732,2743,상위
669,2688,최상위
702,1666,중위
797,2507,중위
533,1305,중위
649,2347,상위
736,1681,중위
754,2793,상위
666,1934,중위
566,2482,최상위
679,2116,중위
609,2394,상위
542,1728,중위
639,1397,중위
729,2067,중위
549,1229,중위
633,1484,중위
698,2295,중위
713,2391,상위
780,1007,극빈층
541,1401,중위
701,1913,중위
542,1947,상위
504,1734,상위
530,1728,중위
666,2609,상위
772,2680,상위
672,2409,상위
525,1442,중위
629,1036,하위
794,1893,중위
614,1296,중위
528,2503,최상위
620,1092,하위
632,2783,최상위
686,1607,중위
543,1712,중위
769,2466,중위
617,1179,하위
744,1928,중위
595,2238,상위
734,1922,중위
545,1356,중위
669,2707,최상위
504,2781,최상위
736,2161,중위
559,2593,최상위
591,2430,최상위
691,1688,중위
506,2100,최상위
793,1366,하위
519,1998,상위
577,2248,상위
510,1815,상위
798,1146,하위
648,1209,하위
725,1836,중위
638,2707,최상위
590,1545,중위
662,1571,중위
532,2020,상위
573,2456,최상위
674,1779,중위
656,1330,중위
553,2301,최상위
727,2919,최상위
751,2305,중위
537,1857,상위
508,1945,상위
576,1449,중위
685,1647,중위
698,2077,중위
652,1531,중위
780,2243,중위
568,2186,상위
721,2231,중위
705,2814,상위
511,1716,상위
607,1220,중위
732,1540,중위
733,1533,중위
503,1688,상위
774,2040,중위
545,1526,중위
551,2900,최상위
576,2298,상위
661,2601,상위
638,2037,중위
745,1253,하위
666,2401,상위
658,2646,최상위
749,2501,상위
651,2291,상위
764,2390,중위
580,1982,상위
734,2851,상위
736,1787,중위
531,1700,중위
654,2788,최상위
583,2669,최상위
727,1337,하위
595,1812,중위
670,2073,중위
674,1312,하위
640,2520,상위
731,2845,상위
520,1661,중위
545,2054,상위
699,2162,중위
684,1699,중위
667,1384,중위
518,2749,최상위
717,2987,최상위
762,2429,중위
594,2419,최상위
607,2840,최상위
567,1048,하위
549,2772,최상위
502,2151,최상위
732,1930,중위
565,2575,최상위
555,1848,중위
703,2631,상위
729,2211,중위
745,1569,중위
726,2912,최상위
619,1241,중위
603,1997,중위
739,1488,중위
627,2075,중위
575,2052,상위
715,1942,중위
794,2417,중위
549,1994,상위
562,2472,최상위
576,1224,중위
705,1620,중위
753,1258,하위
539,1333,중위
715,1207,하위
693,1522,중위
545,2409,최상위
711,2510,상위
611,2427,상위
713,1432,중위
731,1236,하위
521,2637,최상위
623,1503,중위
524,2129,최상위
680,1445,중위
694,2732,상위
593,1723,중위
799,2575,중위
574,2455,최상위
719,2295,중위
587,1270,중위
662,1014,하위
796,2069,중위
643,2735,최상위
614,1163,하위
572,1593,중위
639,1577,중위
554,2946,최상위
558,1371,중위
586,2985,최상위
633,1617,중위
721,2368,중위
647,1349,중위
607,1047,하위
785,2842,상위
759,1296,하위
782,1471,하위
764,1325,하위
516,2793,최상위
759,2857,상위
772,1420,하위
630,1993,중위
571,2903,최상위
636,1306,중위
729,1093,하위
616,1040,하위
514,1934,상위
737,1915,중위
587,2511,최상위
687,2130,중위
752,2325,중위
637,2189,상위
760,2159,중위
592,2315,상위
730,2210,중위
674,2754,최상위
558,1899,상위
527,2015,상위
676,2659,상위
651,3000,최상위
681,2286,상위
769,2365,중위
630,1533,중위
711,2313,중위
581,1717,중위
704,1833,중위
626,2724,최상위
784,2370,중위
679,1704,중위
601,1493,중위
752,2585,상위
659,2619,상위
559,1974,상위
751,1090,하위
732,1979,중위
741,2808,상위
515,1439,중위
675,1123,하위
590,2884,최상위
587,2923,최상위
584,2929,최상위
691,1259,하위
777,1507,하위
762,1289,하위
765,2029,중위
500,1622,중위
615,1467,중위
705,2512,상위
583,2958,최상위
724,2615,상위
576,1502,중위
602,2143,상위
581,2651,최상위
530,2309,최상위
777,1503,하위
566,2535,최상위
740,1989,중위
560,2718,최상위
668,2467,상위
764,2682,상위
664,2077,중위
721,1583,중위
695,1803,중위
709,1223,하위
601,2968,최상위
602,2944,최상위
518,2906,최상위
610,2854,최상위
622,2007,중위
706,2489,상위
532,1465,중위
511,2198,최상위
782,1327,하위
509,1198,중위
580,2267,상위
567,1225,중위
645,2966,최상위
705,2864,최상위
799,2659,중위
644,1991,중위
655,1656,중위
665,2633,상위
665,1870,중위
786,1494,하위
759,1707,중위
630,1886,중위
743,2109,중위
507,2740,최상위
714,1291,하위
784,1790,중위
782,1504,하위
606,1480,중위
756,1335,하위
590,1889,중위
596,2683,최상위
603,2278,상위
653,1719,중위
532,1345,중위
555,2616,최상위
593,1131,하위
646,1116,하위
655,1385,중위
578,2191,상위
754,2763,상위
781,1168,하위
685,1859,중위
531,1251,중위
566,2070,상위
573,2565,최상위
520,2865,최상위
730,1531,중위
580,1366,중위
793,1704,중위
636,1014,하위
662,1802,중위
571,2277,상위
635,2093,중위
565,2917,최상위
740,1424,하위
649,2163,중위
557,2785,최상위
781,2368,중위
726,1570,중위
553,2005,상위
615,2261,상위
744,2738,상위
538,2386,최상위
771,2360,중위
591,1689,중위
780,1393,하위
788,1319,하위
509,1616,중위
532,1948,상위
616,1259,중위
794,1510,하위
670,2631,상위
566,2915,최상위
755,2793,상위
627,1875,중위
616,2156,상위
557,1897,상위
707,1296,하위
623,2099,상위
631,2000,중위
757,2227,중위
662,2853,최상위
623,1747,중위
720,2100,중위
592,2193,상위
545,1588,중위
593,1912,중위
512,1658,중위
640,2641,최상위
608,1727,중위
708,2234,중위
535,2541,최상위
728,1577,중위
647,2007,중위
777,2910,상위
646,2069,중위
607,1031,하위
768,1938,중위
743,1883,중위
543,1164,중위
615,2312,상위
734,2571,상위
627,2599,최상위
649,1822,중위
648,2495,상위
676,2367,상위
761,1040,극빈층
725,2440,상위
668,1754,중위
602,1440,중위
640,2654,최상위
533,1034,하위
534,1490,중위
619,2991,최상위
687,1395,중위
748,1761,중위
647,1464,중위
535,1750,중위
530,2103,상위
629,1103,하위
628,1540,중위
705,1173,하위
635,1937,중위
698,2555,상위
738,1908,중위
769,1632,중위
577,1423,중위
529,2104,상위
744,1287,하위
547,2550,최상위
582,1868,중위
644,1650,중위
744,1574,중위
652,2051,중위
691,1603,중위
791,2678,상위
750,2354,중위
711,1349,하위
510,2232,최상위
779,1826,중위
598,2690,최상위
748,2110,중위
685,2445,상위
679,1387,중위
547,1000,하위
675,1882,중위
533,2683,최상위
687,2448,상위
528,1945,상위
671,1234,하위
680,2901,최상위
624,1040,하위
567,2566,최상위
529,2387,최상위
608,2402,상위
602,2761,최상위
668,2806,최상위
791,2888,상위
677,1931,중위
547,2892,최상위
502,1742,상위
682,1634,중위
551,1850,상위
686,2868,최상위
646,2251,상위
759,2920,상위
760,2228,중위
692,1284,하위
779,1359,하위
673,1856,중위
642,2418,상위
753,1973,중위
555,2568,최상위
584,1169,중위
772,2977,상위
558,1454,중위
554,1046,하위
656,1054,하위
541,1150,중위
603,2806,최상위
745,2198,중위
563,2305,최상위
678,1629,중위
622,1602,중위
755,2892,상위
583,2379,최상위
709,1029,하위
773,2433,중위
716,2679,상위
788,1449,하위
583,2234,상위
699,2300,중위
540,2761,최상위
553,1426,중위
763,1296,하위
578,1718,중위
555,1023,하위
756,1366,하위
770,1129,하위
640,2762,최상위
637,1633,중위
687,1825,중위
592,2071,상위
741,2111,중위
589,2672,최상위
537,1908,상위
536,1993,상위
622,1054,하위
601,1674,중위
631,1212,하위
519,1482,중위
732,2588,상위
710,1485,중위
575,1324,중위
740,1512,중위
560,1727,중위
617,2786,최상위
687,1041,하위
608,2550,최상위
596,2901,최상위
545,1847,상위
791,1488,하위
789,2703,상위
776,2944,상위
790,1174,하위
701,2861,최상위
576,2408,최상위
772,1302,하위
595,2721,최상위
748,2826,상위
658,2729,최상위
770,1840,중위
773,2406,중위
586,1686,중위
738,2623,상위
647,1799,중위
662,2714,최상위
566,1944,상위
756,1127,하위
760,1578,중위
690,2789,최상위
653,1189,하위
572,1877,중위
731,1296,하위
557,1014,하위
558,2566,최상위
633,2965,최상위
765,1900,중위
659,1169,하위
782,1467,하위
639,1096,하위
725,1096,하위
546,1579,중위
732,1009,극빈층
583,2788,최상위
641,1862,중위
776,2295,중위
779,2610,상위
532,2301,최상위
574,2361,최상위
774,2310,중위
526,1233,중위
755,2272,중위
683,1277,하위
731,1752,중위
502,2378,최상위
721,2869,상위
577,2086,상위
519,1603,중위
737,1535,중위
663,1798,중위
689,2029,중위
572,2498,최상위
754,2398,중위
689,1073,하위
553,2079,상위
766,2833,상위
736,1620,중위
600,1789,중위
512,2178,최상위
661,2627,상위
667,2699,최상위
513,2047,상위
655,2298,상위
571,1253,중위
590,2301,상위
694,1224,하위
550,2035,상위
521,2856,최상위
728,2633,상위
645,2993,최상위
536,2428,최상위
605,1361,중위
676,2804,최상위
778,2344,중위
602,1907,중위
684,1476,중위
678,1362,중위
542,2272,최상위
683,1554,중위
675,1844,중위
713,1411,하위
585,2401,최상위
704,2457,상위
762,2196,중위
659,2529,상위
696,1048,하위
658,2687,최상위
588,2648,최상위
756,2524,상위
716,1113,하위
711,1463,중위
554,2948,최상위
524,1920,상위
513,2774,최상위
606,1582,중위
567,2502,최상위
559,1928,상위
621,2783,최상위
583,1609,중위
734,2571,상위
664,1087,하위
666,2738,최상위
530,2497,최상위
706,2581,상위
700,1070,하위
631,2529,최상위
545,2166,상위
631,2429,상위
501,1053,중위
571,1371,중위
592,2823,최상위
613,2989,최상위
523,2530,최상위
703,1388,하위
506,1518,중위
766,1168,하위
619,2793,최상위
686,1280,하위
534,1203,중위
764,1335,하위
641,2953,최상위
560,2885,최상위
707,2729,상위
644,1391,중위
674,2934,최상위
615,1235,중위
686,2053,중위
685,1752,중위
565,1957,상위
750,1686,중위
636,2689,최상위
752,1349,하위
662,2025,중위
785,1390,하위
574,2910,최상위
673,1824,중위
719,1306,하위
728,2638,상위
588,1730,중위
662,2306,상위
656,2416,상위
698,1089,하위
756,1005,극빈층
787,1110,극빈층
525,2874,최상위
553,1390,중위
729,1750,중위
714,1747,중위
701,1012,하위
608,2269,상위
640,2740,최상위
765,1671,중위
651,2063,중위
640,2064,중위
645,1436,중위
705,2717,상위
